SK_ID_CURR,TARGET
295985,0.21518377210088993
153428,0.46242109293606337
161315,0.2550547234730782
108018,0.7853342550292366
204836,0.20438106284456892
105197,0.13899330984476327
174957,0.181864697099922
282492,0.3595049100392889
326905,0.5847729722786765
352746,0.2581466666280751
440239,0.22425659254901234
300272,0.2057396608342841
346672,0.27783056971307935
446847,0.18299802904125057
415542,0.30522919051592573
220394,0.2579191715687316
348546,0.7134607080127675
340840,0.39665456537851707
226977,0.827386878176279
202478,0.2509232703422151
335736,0.20550268196638757
435623,0.25607526372245143
367322,0.4933851007926798
201526,0.8878329634819948
185296,0.2176968634189882
172456,0.6245088305071614
228894,0.7304650114187526
200373,0.7763354294356738
152425,0.20926038430757143
256678,0.37221273431895724
278487,0.33639258523407806
122099,0.12746789049582388
242314,0.22123924044868765
430019,0.4544770498087981
299678,0.5772562552774632
286354,0.16239471902757194
297943,0.12804453534306962
106083,0.5496229669731785
129683,0.18466851474356744
189845,0.44978690630106816
124299,0.8091584234653074
140990,0.23168531004597545
171674,0.5453017979114696
120829,0.2635915694094512
143389,0.38153087498447646
166321,0.6207645836954814
147552,0.2621713347703642
203706,0.17545357325019428
233688,0.69469357578559
139321,0.5919392085435808
166294,0.7604075932968692
156837,0.22109666211976833
128542,0.22105181436262622
208288,0.18084843028738481
194370,0.17384263236726666
239140,0.7531253291816558
207731,0.189816075714703
215101,0.1737901704553942
208974,0.44527414690821365
116089,0.15633982795940615
127554,0.3280068930230003
167701,0.3517161195751525
242623,0.22801197593690067
228164,0.2581444481269778
279189,0.1818119444967469
282548,0.2690843551957555
281184,0.27679421898261936
310298,0.3380982380492809
334296,0.1738247640581292
353635,0.17385720608194374
364397,0.23455371316894874
400127,0.22984696474695668
185641,0.12827121028305546
274268,0.19180654947239895
334600,0.15330951585999508
427669,0.5798225210425809
445504,0.12388881808559865
220931,0.29421859750370694
251333,0.48460699501189025
255988,0.2236601689960997
307828,0.16951584479275525
270235,0.33146578279396893
320975,0.21806565188908034
370150,0.16127929225581256
374612,0.233183911223706
404603,0.5626472855141068
434026,0.6308848588179227
377738,0.21991501984268305
255155,0.17167388827835678
252784,0.1949062967646483
192734,0.1614813120424386
225158,0.4353066013586055
216851,0.776916401604411
330945,0.4834659152153491
393267,0.19464488285130813
434579,0.2713457677293574
414945,0.3065261356492467
215976,0.5405002044657419
251115,0.6875051318647026
337569,0.17896197786991486
335747,0.20494991305215543
412305,0.14864026232053684
180853,0.24353165168447255
231039,0.48186623282500607
259962,0.5084073007716142
307558,0.2798976500945239
308228,0.16614861060619754
284796,0.10930562861878716
343205,0.1922322837924139
280777,0.4660774159080841
194338,0.32205591852709503
274390,0.28838138935352664
307699,0.12398176722064813
350984,0.21545774280937258
431672,0.20313484567673915
332351,0.6609491831414501
211420,0.21350900387326885
136454,0.6517773583629146
261481,0.22180598091735967
319792,0.20424346120026965
387578,0.5681780581331134
422070,0.34974882912052524
139486,0.1329387838276538
226590,0.30548570239113726
254130,0.18608578421892355
232824,0.2750360739094257
354606,0.19223966054039757
302691,0.3518759281033032
312544,0.33586865920435593
373089,0.16041962844653138
376646,0.47753555821172416
386808,0.21848807275294893
407288,0.19925232799000278
102519,0.175323521320451
196346,0.43913365934725984
102286,0.731237153878578
199117,0.3909694944892219
189643,0.20763696389482036
195291,0.16339224176014008
197646,0.5440178785272564
404396,0.44537401964359485
383925,0.14974138574411575
385879,0.17527119224876112
346111,0.2694430708449234
363405,0.5662986285813801
364109,0.22347138437439873
379117,0.2932431177856985
453196,0.3238843958663314
455850,0.5589463402017757
409536,0.31411169722533056
152374,0.7035806601145256
344303,0.4938983845138689
212407,0.14602006217211436
259018,0.2939330760438385
344114,0.3139352370501613
448091,0.44413972734936324
406336,0.18162179436982812
181720,0.2224302502955242
228919,0.31708519942659086
294595,0.2610712299351131
181388,0.22762152000002053
272886,0.16653766903417502
335257,0.3739315137732334
341659,0.14676468395174155
365092,0.1792429862569463
435719,0.22274488961811414
184965,0.5009673760414831
208661,0.18740274350925248
216364,0.5208589386710879
261992,0.5868458930915734
246079,0.14477666004937403
256825,0.25815617344474007
187719,0.15679391015864846
191145,0.5467602858059857
181836,0.1660296334062388
226245,0.14417091712452512
227145,0.4248845619099667
313882,0.1702723985288833
343615,0.6855508524424784
342711,0.2806510650948458
149996,0.27485575252888217
192119,0.15340669358295003
261500,0.16083979021429762
340202,0.897083556091393
384365,0.21411095371829172
368456,0.1787408642645737
398132,0.17164010895720397
324795,0.12897848741884801
364339,0.2836714334069975
398046,0.1977913701143189
438876,0.7749073873638223
452865,0.18716052943285763
451156,0.22258018256350381
252819,0.14567940957983525
312976,0.18864222175471645
386294,0.24450484157116076
107418,0.512024830345877
160094,0.11777339958822886
201777,0.21110670373057733
175773,0.18799621964544344
196962,0.23330805932648344
197598,0.19014219606934377
228100,0.256152076747579
271733,0.21008876051339087
203997,0.37540526810867125
273005,0.19585512579587172
287946,0.5786986502075395
315221,0.8636919829021052
144350,0.20943612790166305
200487,0.30728235493597705
259720,0.5332815793062384
149918,0.25131500266743007
441209,0.6508952590468975
407934,0.22987827631102065
252630,0.16137907556229766
259920,0.5641906425982538
295434,0.2667862454680559
321970,0.2014108253343014
360828,0.22883260965953459
440130,0.16499423823910728
372415,0.3200804019975122
255371,0.19448233615973975
279925,0.2441751892500199
359609,0.6367130029805643
374518,0.39972196672229
361713,0.619409410309858
103056,0.24981036453795688
123344,0.2880200278358472
184820,0.28872648431658476
452096,0.7783916407256595
289166,0.5076955782748238
149366,0.18749964490093862
243089,0.16269666192560614
248187,0.18644096286634204
340405,0.2554304374358008
338969,0.6465264828740693
372643,0.31629798198485676
399066,0.7191538599552003
242712,0.7545529694210835
230931,0.7353948815666734
197378,0.6434642348052555
237361,0.1428093837869209
145154,0.21675276575906596
430452,0.14662815721039113
390558,0.5804699479380974
350087,0.15861527711330062
160756,0.41707581719602776
148069,0.7711397988168478
323043,0.3380867563492146
344889,0.3614153877258038
233405,0.47687075758382097
396483,0.26608473576774605
147438,0.5660634477650663
412310,0.33370751763767215
322759,0.3588721299624602
432622,0.20832944264673015
291005,0.26849583736843813
205693,0.21435706728575912
381475,0.3024219222856967
435766,0.3032236226246086
177029,0.3400456181784258
127415,0.2990398918392077
308692,0.40025196219424447
427060,0.683885159717224
129933,0.36025571713924803
244324,0.1879394788547082
362635,0.17934469705405692
406605,0.7131789373501346
213111,0.1731254624720534
184488,0.1704908281946988
373112,0.20024313406785751
182826,0.5023761646375833
200173,0.7671636214713525
170309,0.46727859748615125
238436,0.2544419448690816
260538,0.634796948301656
272628,0.6337807959364706
274392,0.5031690099796228
357996,0.3216120961976288
233411,0.3498473971846258
393684,0.42871760453994523
433596,0.7555828464292731
403561,0.7866409460691073
336215,0.12394542772772335
203713,0.6152873261731132
207635,0.15189596392179708
269211,0.16322735083961598
107417,0.17536174694277792
232643,0.2631149145093542
195626,0.47301229837495895
363136,0.25685430941900056
205000,0.5729129333139713
253278,0.13743363176120427
423146,0.4000826737416631
304704,0.15796786153207654
418584,0.17517552368955072
431334,0.1588743907079619
407952,0.1398823894826599
193982,0.7930498559099968
331451,0.20551740198434315
101237,0.4989133714365785
179653,0.5106775402519291
407838,0.18120500670446363
105635,0.19033407940416877
102248,0.2783851986364609
223262,0.5491317905422611
219036,0.2806086343904965
335645,0.4313682399432788
434610,0.22987479848368955
386839,0.677383254814609
354740,0.3130603058963781
455694,0.17709517817048337
286930,0.17158813003062942
370190,0.17636688485481097
187894,0.5171835627681527
167128,0.39345294106283535
350671,0.28959087612187956
385142,0.12694702616900277
279742,0.6746464762718044
186230,0.4924699520726765
279618,0.4127059050985199
318851,0.13424194932449932
240836,0.669761864600523
337191,0.3114239284066689
212124,0.45274860804382894
300525,0.13948734983883482
408662,0.5220380937455917
104906,0.25673566013882704
261385,0.8727978673617041
156508,0.6392568177869624
189855,0.16601917479448466
123072,0.6502770602876187
269776,0.35676605682752827
106102,0.2780216091929321
301103,0.4340859820952172
310519,0.16498014689647128
456119,0.17276227806300762
315610,0.24425824892304518
327431,0.5611576630022622
396464,0.3065906853360511
276134,0.5756431043757806
138924,0.1543142813998886
147990,0.5163832193853202
271269,0.17026489080727997
335263,0.48667095949594397
174156,0.3920800329044787
251893,0.22999359021711013
388508,0.2591886332816039
354775,0.6350967804066813
156733,0.5555332651293456
160841,0.16125600223084322
153834,0.22203182913906203
219848,0.1411487699605569
435536,0.14878975699474087
262002,0.23512267675179127
304811,0.21425400444601675
343319,0.13188135164758974
425943,0.3655445720608429
326438,0.33905926353199894
331411,0.2787090028622072
136041,0.39919106278542255
174549,0.1704951327716526
170211,0.30118728135342565
137305,0.34058060239749144
320011,0.6694130036720751
396562,0.6370649499489586
102166,0.1621483819941211
168496,0.6811552592523351
380819,0.5696027483133013
111482,0.22866727808224244
198854,0.7762196797269102
340769,0.22423633138964
353247,0.2360909488573994
419838,0.15597358907549164
146011,0.1345222204840359
171290,0.35454211743870173
120918,0.1547719263451273
108943,0.5377162710493302
156214,0.2336678799249712
202960,0.19653066831962077
189481,0.19556544884838795
179435,0.387667164779581
299257,0.3195136804526885
156095,0.3884570231703437
183982,0.3262992763868395
316703,0.2941131077822261
395653,0.6147367023909446
433055,0.17230582262379293
410270,0.21482958012154957
224109,0.6361786764409263
275731,0.14832614670755825
266071,0.2253482271175174
182718,0.6546717817425649
181375,0.19025943636368514
220422,0.11847110896846509
343594,0.3081063529339569
333791,0.18735776251035546
326028,0.26376713237164584
397674,0.23407902315273063
407427,0.22316474425180433
382884,0.27069977635871867
102958,0.500865558433226
222920,0.29946277098394586
126817,0.19626288290905847
220748,0.2515569262731055
102017,0.2016218933054753
119938,0.22711874131714277
161886,0.20980441390494217
225053,0.568257245038528
202124,0.1414565172709124
176095,0.3402318938731862
259548,0.14175405274814923
339875,0.2626395326827367
260584,0.2753983096538755
266668,0.2368216527786649
283205,0.1543786793208449
163048,0.2528301002369585
307212,0.24488150865801475
235456,0.12679303920247023
277531,0.7842335393960281
279074,0.7601717868933842
145476,0.6258528145909017
194308,0.20640683879169833
197107,0.5093167484822393
257050,0.4789759814906442
439505,0.5990590918113485
383962,0.2381070635646681
307820,0.12435510326922362
284055,0.19687833125313994
326871,0.23620081360593695
400975,0.14669991473823807
385299,0.34550110833900816
337868,0.15451832452596903
381481,0.12378692584886339
436363,0.17103343067075102
400501,0.17113887300298253
391275,0.6558970631842072
413635,0.6074100097870544
450848,0.725746057719459
330776,0.28966887726731844
321098,0.711203067004698
433424,0.33521290541629134
189888,0.21706953110033628
317197,0.38975516846677766
108667,0.7609812123383412
109342,0.26010310942705006
269750,0.4665072481609467
273192,0.23157055324466796
195905,0.43698350467781566
209109,0.1968288693385507
310496,0.16031850016733287
294116,0.504569690683457
311691,0.16570467410995357
343345,0.19477056293413722
331888,0.22030107540445246
365569,0.20362977381710637
395328,0.5439719154051447
158061,0.2137750010270838
151266,0.15639595881161286
362028,0.5324736154194191
130159,0.24687681513708234
170980,0.15415852277273648
234286,0.3859808139021049
276057,0.5753956937553172
246418,0.589165085775558
223817,0.5590387174546843
408489,0.6439631378110335
391350,0.15898702004345375
257473,0.1737450483378946
363339,0.14508717122781103
416744,0.44586991417654986
304637,0.1902658535859846
322596,0.31772047807014747
172843,0.17466684022469406
208907,0.19840803867375723
313663,0.3516864352651206
304271,0.5906591900871103
327567,0.7702877506057875
341939,0.6908541445892654
192721,0.5828660893451113
300717,0.43274218130586994
367626,0.3415791808942454
428984,0.1874463221102478
366750,0.14647432240572392
427640,0.5493644102871247
190364,0.20030864759202202
226030,0.22098998827131244
398159,0.4064039189662356
288928,0.16033707927719146
103570,0.8123501889763266
391590,0.2819331901277225
379318,0.7629387542999139
401443,0.5058380352518843
227299,0.2705230497892837
319494,0.1403183579953377
274523,0.6056723208159616
308780,0.5932371363934055
250981,0.44667625962834673
174513,0.39801585807793816
286038,0.5997855673783784
442826,0.5605149904825403
118353,0.6203744478309164
351589,0.5256580570876821
264285,0.17882251405481878
415497,0.21193684472871785
404084,0.11272350053558468
180599,0.6390571627014113
178242,0.25532678584609814
189796,0.1398036714434465
344444,0.5364932839179194
379076,0.1672168421033056
227332,0.5272349497256249
201663,0.3945406845952157
404326,0.2574766277771214
225906,0.30895574192553504
199815,0.22786546625737877
211330,0.45653351544608173
116128,0.29180911566728024
120208,0.22392121077051722
127160,0.34315938385564515
288927,0.19514894705709662
361098,0.1624211382688803
205564,0.5873269277818025
377754,0.6000060771905958
264610,0.593804686793581
270579,0.24831111882953447
289865,0.21030225575030467
390858,0.3479432193887231
381430,0.22869137575878715
374970,0.6401105154545533
101281,0.5973370993748555
253706,0.24751736275655611
410185,0.254454650363832
204895,0.373532345525942
175758,0.409468314273778
406924,0.5538871312826866
110380,0.20750918064132473
357583,0.8329970912674681
316269,0.3196929267105291
348264,0.12836832636348344
112186,0.15674035678874848
364762,0.6902636243910325
432986,0.2311708872537005
287873,0.6986783594431621
129475,0.33239204104628073
182483,0.3140344663355047
233406,0.6306592032815949
112127,0.26588670759234806
282230,0.1707197807412081
269732,0.18814297738264982
346850,0.2564787937295172
441874,0.15305230182072596
251839,0.171951173307504
307174,0.15625664334927475
378944,0.5935448914883065
240284,0.30702657835138353
306893,0.18967162091604897
439657,0.32196253839749994
271961,0.34432880435647656
314862,0.33764159332453286
134862,0.7133732872560097
369408,0.34641616193854385
263339,0.661501827338795
376330,0.20979788017086293
312946,0.481764579343792
231757,0.14954058097492107
263116,0.6512195071540177
412415,0.5742370085104035
420880,0.16920406378347827
107460,0.6492991547680976
274165,0.1667766144426769
374941,0.21578702688359624
131373,0.4693959896509988
253326,0.49177281142035917
340292,0.2689698037379609
315985,0.48383559803233134
317221,0.4733903182060458
320172,0.4680945628184478
404327,0.6232397062917169
393974,0.7526685939644899
406208,0.28156803500785316
151756,0.5151992560387294
230521,0.5801933688477765
286473,0.5367463498356068
152909,0.2806121781989713
137383,0.3912330951504214
169118,0.812422865850181
150501,0.7589962928618644
162334,0.4124893850529823
176067,0.2838469000582519
381674,0.5488572205887274
138695,0.486338429035277
180092,0.14774290254890401
256685,0.5838461010590504
128699,0.7518543102298413
402870,0.23395982012147873
230121,0.2981615451789237
314853,0.3800699418998728
149733,0.6396669941646663
202080,0.3166898834586147
381472,0.21219434483304211
344383,0.2045332041658092
316139,0.31787588382216503
442540,0.5581125750990472
226828,0.5218190158920408
431948,0.6807860497437054
396648,0.23708633640694082
121332,0.15213859129005936
103784,0.4119647559062756
224112,0.4682286749153294
225601,0.5920484640777708
371760,0.2011605894183114
403929,0.545590759605803
152948,0.1539632894085841
346912,0.18672919818684322
257500,0.5885538420841355
404461,0.825681783828678
424256,0.7655549030669194
296863,0.6066665107865162
256351,0.26180688271595143
328179,0.32799556035392463
392240,0.5762123275896301
310482,0.3710433410274391
178737,0.45032577627077236
307491,0.2961613832816824
194675,0.5416323575075143
213159,0.21682745865849937
210284,0.22300056467031812
345212,0.5490964333531251
453959,0.21118201865669353
172562,0.24400523320518236
115323,0.15556306701456946
200624,0.5056202074556753
243828,0.24204046833470158
322244,0.2450642281840068
300552,0.20872990630637725
394355,0.7138564604071597
377758,0.3526760470856471
419155,0.3943672301367494
412762,0.31519621421253374
300169,0.14175058611093477
413458,0.38993995706481466
367180,0.2202730300803089
128446,0.3092441375200285
153084,0.3781917969983144
364428,0.22582348890245862
304483,0.2759696271167999
329494,0.5334875125961966
374163,0.6032885115162724
192252,0.7902779651450017
188267,0.23433012781587903
170262,0.22382632358743468
235378,0.6235498887116422
142120,0.13636551925023194
275352,0.4549866782847113
333563,0.8021274520567468
412211,0.3983006361828236
174861,0.37440087194850713
279557,0.35669040265976065
329157,0.3673181459421101
155731,0.24960426655076504
141409,0.15211407173704983
273314,0.2792969287433271
431114,0.7697009139421578
153203,0.18866532539117487
209980,0.3926195567000776
158708,0.17072512981931603
173130,0.3602401222734847
224673,0.2978885027605266
276886,0.1894162357055087
244387,0.7866872596680943
178182,0.8296605034696021
238550,0.2099448975392073
282272,0.11689163357107697
371433,0.34048617833524936
450083,0.5085295816437435
452455,0.22253305071225996
404870,0.5180083756946547
232149,0.2315130469625572
225665,0.8225973384867288
289590,0.15069985823856152
143732,0.3922607756081244
350550,0.40803018643411787
370355,0.193049661621059
120885,0.32063732059397737
237812,0.13736478241076597
431801,0.3243645224072114
162261,0.33295519955068675
172672,0.4140353866256449
268983,0.428908650311733
275588,0.6036001111233917
339453,0.2574449550559856
267522,0.8405218714177465
228375,0.2732850141810402
253392,0.19249479855560275
157590,0.763611912170411
131231,0.44957536115412483
209497,0.16225534324294316
177065,0.1400706214074219
390183,0.13585371444673505
172294,0.23824326859211287
439002,0.7273217579265538
309555,0.1333957687798643
283565,0.32055122495662286
258763,0.3408734673599787
207921,0.8562544840118107
412047,0.17111457836399477
376279,0.4327166448218682
316083,0.13211864228949444
325852,0.3235856336784974
252558,0.504029845216104
430274,0.1641919601175433
399877,0.265277267034742
350724,0.41924352380310004
399185,0.15809308881897555
425957,0.581643816697684
328957,0.16580557503861412
228052,0.4237101240134383
329698,0.5621202268276765
208144,0.36168167193749345
209362,0.2473747945015068
291198,0.18584405030364126
381174,0.5463436571420744
326968,0.3251533285945361
303854,0.2086874551341323
193311,0.8605587385138987
431044,0.28164133621677084
120894,0.16113365164049523
188070,0.5656859687094064
373114,0.28966957306325075
272669,0.293924640767501
355336,0.5980127957883042
362086,0.14194486924043692
362579,0.21901409985696768
105856,0.2620942233471438
198566,0.20508630605041966
335337,0.5597304776263243
155820,0.4861438215620587
239884,0.32692233956045147
252754,0.15853192720883916
109162,0.49259948206537557
395533,0.2309390684628298
325817,0.7088063845641722
419688,0.6785042771912063
390508,0.48516222698155614
227731,0.13613774815338386
264246,0.8569752379819265
226018,0.27455431323309804
306848,0.20639262872453382
330523,0.8215822404143773
412236,0.7119173547376187
280675,0.20704347830761485
253420,0.6014412001677992
135136,0.6729693415098873
137942,0.4445241602419058
295140,0.23118060933149578
318021,0.15656623439383263
291654,0.3723158550966861
251445,0.6090435333071951
453233,0.7523634023159025
284095,0.2472518194420944
326209,0.24552034620558177
243257,0.20101661404754792
155049,0.7361837077571255
157722,0.6792115376798797
416884,0.2192038710615772
378343,0.1464782522175501
232664,0.7838406731168106
139108,0.5626684603681098
183421,0.31684796703138174
435713,0.18639931996892764
328013,0.1646565890707551
427036,0.14149303334685479
384863,0.46265455440535713
210415,0.6712665154993193
101383,0.19370790967727594
430433,0.4058392080934271
113193,0.8436292763392773
439936,0.5216930210569914
235778,0.4919828102342335
383910,0.17716489244942668
161061,0.35060001253910467
204847,0.1482254382898892
336971,0.27314970913338105
251737,0.25049479193565705
447907,0.669751502471308
384871,0.25141785681322115
311380,0.5543345624532547
210672,0.13698561452260372
294136,0.5382557507509635
138661,0.7705924067410752
372328,0.7425184434240634
168803,0.21733371348735772
195923,0.8812645023077043
310476,0.5888761142785702
313943,0.28858287549553946
345538,0.1501359019015013
305562,0.205522491582233
210966,0.32671069901142197
298078,0.3816004201564632
413694,0.7654680739831852
101031,0.15024443921336725
270906,0.36502489020898904
397088,0.260247348072554
216131,0.5174445511679672
448853,0.6716401638159308
412686,0.7577686140950601
204020,0.38325220920850145
333178,0.20193472986020114
415430,0.3707058811775965
156268,0.30638421380804876
151070,0.20059530353281854
451383,0.2564640825110545
207181,0.23907253429389203
245076,0.4142846723047736
306712,0.17291719449967372
256511,0.21525597796802873
202484,0.7588167688873524
207332,0.21997826911808263
436509,0.1691815543510058
394606,0.31253916467917603
407044,0.4528758188047554
326875,0.3911643895519611
280657,0.2444442148050306
318802,0.2325002730860766
393940,0.28414002360272705
118386,0.3511097109727886
327594,0.4845180921814685
221465,0.4565372541221436
130211,0.18334536109810917
352708,0.5852820664067653
157121,0.29850659987897377
243757,0.6844995865398589
108377,0.8734020657673107
113042,0.5878265404958043
212782,0.870502474632824
219451,0.6310386322354736
442378,0.29029665254712306
398839,0.6352476419332129
321465,0.4149287402725621
205635,0.12573820587130374
139246,0.7341127605495215
390634,0.7220158900593701
154711,0.24256402083177286
438996,0.16118015832893343
323716,0.6645647079015825
414008,0.4139630604001926
357384,0.40564086486371764
434505,0.47670126000560575
398086,0.2436934856544878
358342,0.302931932776819
311916,0.616172856420023
180656,0.6643114431269217
237271,0.23057996420720933
438721,0.5845856651403077
322424,0.31178146088625236
383205,0.17482512166468464
348646,0.14266452806530777
168107,0.5730036449826866
142303,0.7289909912870239
399086,0.3072089182565978
163782,0.17323313452790304
284061,0.5591938709380886
145196,0.7380194222265383
103824,0.17921890206195012
372596,0.17795404842997012
282157,0.842087705279402
110319,0.37874181703878085
258842,0.23320506659347282
309882,0.847009642802524
294816,0.360724665801506
172261,0.540947463015062
102470,0.8407686925451708
310163,0.5800180069748357
190986,0.47402338582698095
437264,0.1978593677298561
329119,0.7332378750039927
392270,0.7744854659195878
115412,0.1538533863966216
362707,0.4893719046914505
160172,0.8654067206177504
289709,0.7391465254931102
452511,0.5200372092181642
354044,0.2118946801105453
226177,0.3584430759005875
239209,0.2254119792402621
454170,0.6819706527695298
322367,0.600877610162857
100065,0.3574326189644418
150084,0.2626112325797871
238328,0.7935272585236954
299074,0.7684049218308641
380033,0.16589217311111334
144015,0.28956164999967304
153110,0.4608264373533259
253717,0.1788170126807793
341962,0.20358383049507203
159512,0.671117419068507
147964,0.753152622937984
262337,0.7381774380717203
169772,0.22427697868834184
233929,0.6294110242157139
331347,0.15142014052797467
428616,0.3619255888041801
343312,0.5023144241251554
194717,0.1902299503791818
153873,0.1403824447900955
336445,0.38945946887363325
206254,0.4574343367880916
140101,0.8989832948988666
153710,0.8174811194726206
328491,0.256161617326834
197513,0.16803574320027498
242302,0.5289358441032528
147696,0.3985179669098161
306899,0.14563965696010536
222349,0.303768072330235
272903,0.4884681285917546
151604,0.253828453548026
160681,0.2575136389354125
283500,0.2048706571282381
435716,0.12810935141633847
414577,0.38107243355741593
377773,0.3006401606031365
264834,0.6371648756183366
264055,0.5667770224249791
436227,0.5101016015641021
125409,0.4491763338162326
417382,0.48643391263946306
179244,0.39942797694855303
109084,0.39498889285983285
151875,0.42339879648606144
194291,0.18785839589697134
144610,0.21338456909019524
228040,0.2665818044735341
254578,0.38710071736400814
271675,0.291305841716298
279063,0.19995279280158923
188254,0.38146158946757597
177275,0.43608139830131254
379363,0.8386770493411335
335204,0.853594832847808
111267,0.20647028370507012
194014,0.7936296879931579
312804,0.2319028806027914
156033,0.19159819907889286
104611,0.7644592708015786
274072,0.3037583550261577
226054,0.26817504475831966
344621,0.3521467401584658
342792,0.1470380640481595
395275,0.22740574178179673
429590,0.2100609157832639
362308,0.8557327466942908
446004,0.37101399635967536
389552,0.41941256341197536
435455,0.3208401804264951
376734,0.4604909805660459
323036,0.5070390718431202
355335,0.2809851459836071
401220,0.18677876071231403
368853,0.16529602184982253
368207,0.7986099232126069
202136,0.4055078753008207
101816,0.25556047713675034
194075,0.4475098237463769
185083,0.19223575433589613
443634,0.2404469395516139
382068,0.2909251161308732
348833,0.5093841154454419
178790,0.3031088434796616
208303,0.7644901573033327
216142,0.4204588018991707
279297,0.18249815221285862
314729,0.2826672344209417
439248,0.6031739384078044
134369,0.8005889283901393
198779,0.2915346908786957
234611,0.2660058784326084
290065,0.6264033881301776
240685,0.8123423778975052
442716,0.5209266544782033
264460,0.26900413417627556
427656,0.2599266115464041
413734,0.28513226399762787
390774,0.3672160910813067
265259,0.5901278370449161
254742,0.1793444238361113
436531,0.604474583041849
443760,0.22239391801293995
350036,0.6425538816019449
405220,0.6639297712759921
135528,0.4696163373350375
315623,0.17136127621916677
403327,0.19583429892930157
311331,0.38267332956345274
323338,0.8282267340671058
382845,0.21150721581506116
282476,0.5116958612296427
376329,0.7151382160465264
313391,0.6368600835447459
413597,0.16479179087263715
152619,0.27776855163180725
152662,0.8294748894377624
191199,0.44878942881837675
393709,0.5892892309983601
235915,0.8381399130289129
365805,0.6070029649810873
360791,0.4422491576958928
313359,0.30265172012690894
402363,0.16084658396832732
302364,0.6051061914539417
286218,0.36028908931833814
215326,0.21299368044900005
245369,0.7223724796148346
274902,0.22230083726844027
269652,0.31707402841053034
428654,0.20583682548222873
374055,0.5233922544661416
447023,0.3072870647921015
259741,0.48701421737364364
107391,0.6437694886341364
251215,0.8699454868021073
116025,0.4944796411643918
232152,0.5863049500804539
325784,0.4307911518699052
335425,0.21610301969646306
211694,0.15752277698789383
347217,0.7750835547682966
326410,0.16301827119962134
149988,0.49020432037880785
289964,0.5596539197182995
439229,0.5729875053456689
